0|Buralarda benden başka kürkçü dükkânı yok Hani bizi tanıştıranlar mutsuzken ortada yok Bizde böyle aşkın şiddeti merhamet yok Bir yuva dedik içine aşk ektik 3 de çocuk istedik kavgadan vakit yok Evde sıcacık yatak İstemezsen koltuk da rahat Yeter ki yanımda kal Ya da bizi baştan yaratYou might also like
0|Wwwbombabombacom Kafam attı bak yine akıl mı kalır bu yerde İnternetteyim chatteyim yazışıyorum bak biriyle Onu hiç görmemiştim birde webcamini açtı Bana bir hareket yaptı şok Ah sexy tenini oynatıyor Ah cicileri amanın konuşuyor Diskomatik vücudu tam doksan altmış doksan Amanın sımsıcacık o belini sarsam Wwwbombabombacom Wwwbombabomba Bir güzel bekler burda O dudaklar bal yanaklar Gir de bir bak daha neleri var Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak You might also like  İsterim bu yar benim olsun yalnız bana bana baksın Hem oynasın hem yorulsun yorulup yanıma uzansın Herkes tıpkı benim gibi o kızı istiyor Bu kızda zaten sayfasında arkadaş arıyor Wwwbombabombacom Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak Doksan altmış doksan vücudum var Doksan altmış doksan altmış bu kızı kim daraltmış Şak şak cep telefonlar herkes onu kayıt yapmış Tak tak bel kemerine sürükleyip beni takmış Bak bak internetten bana bana sorular yazmış Bu kız bana yaşımı sordu yirmi bir dedim Yerin yurdun nerelisin dedi bekarım dedim Tam bana göresin dedi nasıl sevindim Pat diye rüyadan uyandım kendime geldim Wwwbombabombacom Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak Hastayım hasta hasta Zordayım zorda zorda Sana sana ölürüm sana sana biterim Sana sana yanarım yanar yanar yanarım Sana sana yanarım yanında horlarım Tatlı tatlı konuşur ne istersen yaparım Hergün evde kalırım sarma sarma sararım Ellerin ayaklarına masaj yaparım Derdine derman olurum sana kurban olurum Sağa sola yanar durur kulun kölen olurum Hm okşarım hm koynunda yatarım Derman derman derman duman her tarafı yakarım Wwwbombabombacom Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak Yalandan oldu Yalandan oldu Yalandan oldu Yalandan oldu Doksan altmış doksan vücudum var Doya doya bitmez tadım var Kendime arkadaş arıyorum Aradığım bana uyacak dediğimi yapacak
0|Tek başına oturan kız Bir bana bakar mısınız Oldukça nazlısınız Gel gel çikolatam yanıma Yavaş yavaş sokul bana Rumbada rumbastic durma Fıkırdata fıkırdata fıkır oyna Bir sağ bir sol bir alttan üstten Hazır mısın Kudur kudur baby Haydi alla pulla beni Salla salla baby Bak ne hâle koydun beni Kudur kudur baby Sen kudurttun beni Salla salla baby Of yandım aman aman Gözlerinin rengine Sesinin ahengine Egzotik gülüşüne Vuruldum her şeyine You might also likeBir öpücükle iz olmaz Ömründen gün azalmaz Bu fırsat kaçırılmaz Korkma kimseler duymaz
0|Benim için hep sen vardın Bunu hep senden senden duyardım İki gözüm kör olsun Of nasıl sana inandım Bin cefa gördüm Bin defa öldürdün Kahrolsun bıktım ya artık Beni benden aldın attın Beni sattın yazıklar olsun Allah belanı versin Allah seni kahretsin Bana gelen sana gelsin yaaa Hayatımı sen mahfettin Acımadın neler çektim Kader seni de kör etsin Bomboş yere yaşıyorum Hergün acı çekiyorum Her dakika eriyorum Yeter artık senden nefret ediyorum You might also like  Beni benden aldın attın Beni sattın yazıklar olsun Allah belanı versin Allah seni kahretsin Bana gelen sana gelsin yaaa Hayatımı sen mahfettin Acımadın neler çektim Kader seni de kör etsin Allah belanı versin Allah seni kahretsin Bana gelen sana gelsin yaaa Hayatımı sen mahfettin Acımadın neler çektim Kader seni de kör etsin İçimdeki nefreti kimse alamaz İsterse ölüm gelsin Hala seviyorum seni Allah belanı versin Allah belanı versin Allah seni kahretsin Bana gelen sana gelsin yaaa Hayatımı sen mahfettin Acımadın neler ettin Kader seni de kör etsin
0|Yazılmış inan kaderime Saçların dağılır aklımın yellerinde Hiçbir rüzgar esmese bile Vazgeçmem geçemem seni ne zor buldum ben Düşlerim çıkmasada yine Gir kanıma Hani bekarlık sultanlık derdin Yetti canıma Yaşarım ben senle gir kanıma Kararını ver artık Beklemeden gel yazık Vazgeçersen bu sevdadan eğer Ne kadar çok aradım Sonunda yakaladım Unuttum yalnız geçen o günleri Gir kanıma Hani bekarlık sultanlık derdin Yetti canıma Yaşarım ben senle gir kanımaYou might also like
0|Bu yeni ben de kim aynada bakıştığım Bu yeni ben ben miyim kendimle tanıştığım Dünümle bugünüm can ciğer kuzu sarması Geç oldu temiz oldu geçmişimin karması Yıkadı günahlarımdan beni masumiyeti Cennetten gelen bir melekti sanki Yıkadı günahlarımdan beni masumiyeti Cennetten gelen bir melekti sanki Her şeyim tastamam yapmaya çalıştığım Yazlığım kışlığım bi de yanına yakıştığım Dünümle bugünüm can ciğer kuzu sarması Geç oldu temiz oldu geçmişimin karması Yıkadı günahlarımdan beni masumiyeti Cennetten gelen bir melekti sanki Yıkadı günahlarımdan beni masumiyeti Cennetten gelen bir melekti sanki Ben o şelale saçlara o ay o hilal kaşlara O süzme bal dudaklara Öp öp öp öp doyamadım Sütten ak o gerdana bir çıkar ki meydana Gel de uyma şeytana Bak bak bak bak duramadım You might also like  Bu yeni ben de kim aynada bakıştığım Bu yeni ben ben miyim kendimle tanıştığım Dünümle bugünüm can ciğer kuzu sarması Geç oldu temiz oldu geçmişimin karması Yıkadı günahlarımdan beni masumiyeti Cennetten gelen bir melekti sanki Yıkadı günahlarımdan beni masumiyeti Cennetten gelen bir melekti sanki Ben o şelale saçlara o ay o hilal kaşlara O süzme bal dudaklara Öp öp öp öp doyamadım Sütten ak o gerdana bir çıkar ki meydana Gel de uyma şeytana Bak bak bak bak duramadım Ben o şelale saçlara o ay o hilal kaşlara O süzme bal dudaklara Öp öp öp öp doyamadım Sütten ak o gerdana bir çıkar ki meydana Gel de uyma şeytana Bak bak bak bak duramadım Ben o şelale saçlara o ay o hilal kaşlara O süzme bal dudaklara Öp öp öp öp doyamadım Sütten ak o gerdana bir çıkar ki meydana Gel de uyma şeytana Bak bak bak bak duramadım Ben o şelale saçlara o ay o hilal kaşlara O süzme bal dudaklara Öp öp öp öp doyamadım Sütten ak o gerdana bir çıkar ki meydana Gel de uyma şeytana Bak bak bak bak duramadım1
0|Yıldızlar sanki sönmüş ay bize küsmüş Aklımdan çıkmıyor hiç o güzel sesin Bir görmek için seni neler vermezdim Bir efsaneydi efsaneydi senle beraber olmak Gözlerinde buluşup ellerine dokunmak Saatlerce uzanıp hep yanında kalmak Bir efsane senle beraber olmak Her yerde bizim şarkımız çalınıyor bak Neler neler söylüyor bir dinlesen ah Silmek çok zormuş diyor seni kalbimden Sessizce ağlıyorum dertten kederdenYou might also like
0|Herkes tamdı ben yarım Boşluklar hep dolar Yalnızdı benim yanım Bir gün âşka rastladım Sildim yeni başladım Bir omuzum oldu sonunda Hahay başımı yasladım Gözüm kara kalmadı yara Oldum rengarengarenk Bazen her şey sararıp solar Biz hep rengarengarenk Gözüm kara kalmadı yara Oldum rengarengarenk Bazen her şey sararıp solar Biz hep rengarengarenk Ben suysam o ateş Ruhu var ruhuma eş Griler hep düşmanım Kırmızılar bana kardeş Dilimde o nağmeler Seviyorum demeler Saçlarım hep boynunda Hahay ne güzel kareler You might also like  Gözüm kara kalmadı yara Oldum rengarengarenk Bazen her şey sararıp solar Biz hep rengarengarenk Gözüm kara kalmadı yara Oldum rengarengarenk Bazen her şey sararıp solar Biz hep rengarengarenk Rengarenk rengarenk Rengarenk rengarenk Rengarenk rengarenk Rengarenk rengarenk Gözüm kara kalmadı yara Oldum rengarengarenk Bazen her şey sararıp solar Biz hep rengarengarenk Gözüm kara kalmadı yara Oldum rengarengarenk Bazen her şey sararıp solar Biz hep rengarengarenk
0|Tadım tuzum yok olur ya öyle Duvarların da ağzı var dili yok Hadi kalk giyin gez toz dedim Azıcık da sen boz dedim Aradım taradım kimse evde yok Işıklı janjanlı girdim rastgele bir kapıdan Meğer herkes buradaymış Bihabermişim dünyadan Kızlarla laflarken sen göründün bir anda Bir numara var allah allah Bu ne noluyor ya Bababak havaları nasıl da geriniyor Alain delonum benim nasıl da kasılıyor No no no almıyım başkası alsın Tipim değilsin üstü kalsın Bababak havaları nasıl da geriniyor Alain delonum benim nasıl da kasılıyor No no no almıyım başkası alsın Tipim değilsin üstü kalsın You might also likeNasıl da yalnız ve çıplak herkes Mutsuz ve damsız herkes Benim de bundan aşağı kalır yanım yok Hadi kalk giyin gez toz dedim Azıcık da sen boz dedim Aradım taradım kimse evde yok Işıklı janjanlı girdim rastgele bir kapıdan Meğer herkes buradaymış Bihabermişim dünyadan Kızlarla laflarken sen göründün bir anda Bir numara var allah allah Bu ne noluyor ya Ba ba bak havaları nasıl da geriniyor Alain delonum benim nasıl da kasılıyor No no no almıyım başkası alsın Tipim değilsin üstü kalsın Ba ba bak havaları nasıl da geriniyor Alain delonum benim nasıl da kasılıyor No no no almıyım başkası alsın Tipim değilsin üstü kalsın Tövbe tövbe estağfurullah Hadi Bir de konuşsa gülerim ha ha Alimallah dayanılır mı Hadi hadi hadi be sen de yarım akıllı Ba ba bak havaları nasıl da geriniyor Alain delonum benim nasıl da kasılıyor No no no almıyım başkası alsın Tipim değilsin üstü kalsın Ba ba bak havaları nasıl da geriniyor Alain delonum benim nasıl da kasılıyor No no no almıyım başkası alsın Tipim değilsin üstü kalsın
0|Aşk kaç beden giyer Aşk kaç beden giyer Aşk kaç beden giyer Aşk kaç beden giyer Seversen yanılmadan korkmadan korunmadan Döktüğün o yaşsa da ah mah olmaz Gerçeğiyse duygunun aldanışlara kanmaz Aşk demek emek demek vah vah olmaz Ten taşırsa hisleri yaşarsa sisleri kalp burda der mi O yabancı sözlere yalancı gözlere güm güm eder mi Bir kalp kaç defa sever Orda bana da var mı yer Söylesene sevgilim Aşk kaç beden giyer Her bedeni aşk sanan Kaç tene o can değer Aldatansa sevgilim Bu oyunu kaybeder Söyle hadi durma aşk kaç beden giyer Aşk kaç beden giyer You might also like  Seversen yanılmadan korkmadan korunmadan Döktüğün o yaşsa da ah mah olmaz Gerçeğiyse duygunun aldanışlara kanmaz Aşk demek emek demek vah vah olmaz Ten taşırsa hisleri yaşarsa sisleri kalp burda der mi O yabancı sözlere yalancı gözlere güm güm eder mi Bir kalp kaç defa sever Orda bana da var mı yer Söylesene sevgilim Aşk kaç beden giyer Her bedeni aşk sanan Kaç tene o can değer Aldatansa sevgilim Bu oyunu kaybeder Bir kalp kaç defa sever Orda bana da var mı yer Söylesene sevgilim Aşk kaç beden giyer Her bedeni aşk sanan Kaç tene o can değer Aldatansa sevgilim Bu oyunu kaybeder Söyle hadi durma aşk kaç beden giyer Söyle hadi durma aşk kaç beden giyer International love Hadise Aşk kaç beden giyer Aşk kaç beden giyer Aşk kaç beden giyer
0|Elimi uzatsam tutar alırdım çoktan Seni sana beni de bana vermiş veren Şaşırttım mı Bunalttım mı Çok af edersin üzgünüm Bir çok sıkıldım İki yerim çok dar Oo senden çok var Beni mi buldun şimdi Çok işim var Bir çok sıkıldım İki yerim çok dar Oo senden çok var Beni mi buldun şimdi Enstrümantal Kısım Hayde You might also like  Seni bir arkadaş bir dostum gibi sevdim Sen oturmuş bana aşktan dem vuruyorsun Bende sevdiğin çok şey var adı aşk değil Çağırdım mı ayarttım mı Kendin geldin ya şimdi dinle Bir çok sıkıldım İki yerim çok dar Oo senden çok var Beni mi buldun şimdi Çok işim var Bir çok sıkıldım İki yerim çok dar Oo senden çok var Beni mi buldun şimdi Oo senden çok var Beni mi buldun şimdi Bir çok sıkıldım İki yerim çok dar Oo senden çok var Beni mi buldun şimdi Beni mi buldun şimdi Hayde çok işim var
0|Gerçek şu ki aşkın ömrü var Savaşmazsak eğer Çabamı göremiyo hazıra konuyo Kıpırdamıyo kalbimi kırıyor ve Büyüsü bozuluyor Ne desem olmuyo olmuyo Sabrımı artık zorluyo Aşkından bıktım kalemi kırdım Mecburen söyle birkaç cümle Yaydan çıkan ok geri dönemez Kimse kararımı değiştiremez Ben daha başka ne söyleyeyim Mesajımı almıştır oYou might also like
0|Değer mi sebepsizken ayrılığa Baş koydum ben seninle mutlu Aşk yoluna meşk yoluna Bulurum Kaf dağına kaçsan da Aşıklar anlar benim her halimi sevdiğimi Dünyada bensiz bırakmam seni Yalnızlar anlar benim her halimi sevdiğimi Hayatta terk etmem seni Yaparım bilirsin… Deliyim gözü kara deliyim Yakarım Romayı da yakarım ben Bulurum seni yine bulurum Olurum yine senin olurum Deliyim gözü kara deliyim Yakarım Romayı da yakarım ben Bulurum seni yine bulurum Olurum yine senin olurumYou might also like
0|Marşla yürüyosun bahanen çok Bana yine baldan tatlı geliyosun Aşkı veriyosun oh Bu gece geliyosun mazeretin yok Marşla yürüyosun bahanen çok Bana yine baldan tatlı geliyosun Aşkı veriyosun oh O güzel gözlerini doktora götürüyosun Yakınını göremiyosun niye beni kesemiyosun Ay aman zillerimi çalıp nereye kaçıyosun Körebe mi oynuyosun Dolaba mı saklıyosun Nerdesin aşkım Burdayım aşkım Nerdesin aşkım Burdayım aşkım Kara kara gecelere perde çekiyosun Aşka geliyorum oh Nerdesin aşkım Burdayım aşkım Nerdesin aşkım Burdayım aşkım Kara kara gecelere perde çekiyosun Aşka geliyorum oh You might also like  Çikolata verdim karnın tok Aşk büyüsü mü bu Zehirli ok Bana yine baldan tatlı geliyosun Aşkı veriyosun oh Çikolata verdim karnın tok Aşk büyüsü mü bu Zehirli ok Bana yine baldan tatlı geliyosun Aşkı veriyosun oh O güzel gözlerini doktora götürüyosun Yakınını göremiyosun niye beni kesemiyosun Ay aman zillerimi çalıp nereye kaçıyosun Körebe mi oynuyosun Dolaba mı saklıyosun Nerdesin aşkım Burdayım aşkım Nerdesin aşkım Burdayım aşkım Kara kara gecelere perde çekiyosun Aşka geliyorum oh Nerdesin aşkım Burdayım aşkım Nerdesin aşkım Burdayım aşkım Kara kara gecelere perde çekiyosun Aşka geliyorum oh Nerdesin aşkım Burdayım aşkım Nerdesin aşkım Burdayım aşkım Kara kara gecelere perde çekiyosun Aşka geliyorum oh Nerdesin aşkım Burdayım aşkım Nerdesin aşkım Burdayım aşkım Kara kara gecelere perde çekiyosun Aşka geliyorum oh1
